gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1839505531				http://www.botanicalcollections.be/specimen/BR0000008601452										
1839505526				http://www.botanicalcollections.be/specimen/BR0000008601865										
1839505523				http://www.botanicalcollections.be/specimen/BR0000008601575										
1839505518				http://www.botanicalcollections.be/specimen/BR0000008602466										
1839505517				http://www.botanicalcollections.be/specimen/BR0000008601698										
1839505516				http://www.botanicalcollections.be/specimen/BR0000008601735										
1839505509				http://www.botanicalcollections.be/specimen/BR0000008601810										
1839505508				http://www.botanicalcollections.be/specimen/BR0000008602718										
1839505507				http://www.botanicalcollections.be/specimen/BR0000008602596										
1839505506				http://www.botanicalcollections.be/specimen/BR0000008601728										
1839505505				http://www.botanicalcollections.be/specimen/BR0000008601605										
1839505499				http://www.botanicalcollections.be/specimen/BR0000008601551										
1839505488				http://www.botanicalcollections.be/specimen/BR0000008601032										
1839505486				http://www.botanicalcollections.be/specimen/BR0000008601827										
1839505484				http://www.botanicalcollections.be/specimen/BR0000008600868										
1839505483				http://www.botanicalcollections.be/specimen/BR0000008602886										
1839505482				http://www.botanicalcollections.be/specimen/BR0000008600936										
1839505477				http://www.botanicalcollections.be/specimen/BR0000008601469										
1839505475				http://www.botanicalcollections.be/specimen/BR0000008601629										
1839505467				http://www.botanicalcollections.be/specimen/BR0000008602053										
1839505459				http://www.botanicalcollections.be/specimen/BR0000008601889										
1839505444				http://www.botanicalcollections.be/specimen/BR0000008601902										
1839505443				http://www.botanicalcollections.be/specimen/BR0000008602039										
1839505440				http://www.botanicalcollections.be/specimen/BR0000008601643										
1839505437				http://www.botanicalcollections.be/specimen/BR0000008602725										
1839505421				http://www.botanicalcollections.be/specimen/BR0000008600912										
1839505418				http://www.botanicalcollections.be/specimen/BR0000008601582										
1839505413				http://www.botanicalcollections.be/specimen/BR0000008601841										
1839505394				http://www.botanicalcollections.be/specimen/BR0000008601513										
1839505386				http://www.botanicalcollections.be/specimen/BR0000008602800										
1839505371				http://www.botanicalcollections.be/specimen/BR0000008601896										
1839505349				http://www.botanicalcollections.be/specimen/BR0000008601711										
1839455706				http://www.botanicalcollections.be/specimen/BR0000006595760										
1837800898	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/43/40/01384340.JPG											
1837458458	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/39/49/01383949.JPG											
1836162264	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/33/88/01383388.jpg											
1836161674	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/185852.jpg		Syngonanthus niveus var. strigosus Moldenke - Brazil, Bahia (BARCODE: 185852) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	
1835735737	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/24/22/01382422.JPG											
1835735579	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/22/76/01382276.JPG											
1835735493	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/22/77/01382277.JPG											
1835735492	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/22/80/01382280.JPG											
1827467655	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/19/92/01381992.jpg											
1827467633	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/19/91/01381991.jpg											
1827467556	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/19/89/01381989.jpg											
1827467392	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/17/81/01381781.jpg											
1827467236	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/18/88/01381888.jpg											
1827467028	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/14/86/01381486.jpg											
1827466670	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/11/73/01381173.jpg											
1819184988	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/3/30/01380330.jpg											
1819184961	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/14/01380114.jpg											
1819184928	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/12/01380112.jpg											
1819184917	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/17/01380117.jpg											
1819184864	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/2/17/01380217.jpg											
1819184846	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/0/91/01380091.jpg											
1819184780	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/18/01380118.jpg											
1819184752	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/20/01380120.jpg											
1819184742	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/11/01380111.jpg											
1819184727	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/13/01380113.jpg											
1819184705	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/15/01380115.jpg											
1819184620	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/0/90/01380090.jpg											
1819184582	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/38/1/10/01380110.jpg											
1819184090	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/94/45/01379445.jpg											
1819182713	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/80/19/01378019.JPG											
1702052409	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773209&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1701754640	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/978/162/ERIO_syng_eusc_1766993.jpg		ERIO F 1766993	ERIO F 1766993		Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Action Science Center					[Copyright] Field Museum of Natural History - CC BY-NC	
1701754616	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/977/819/ERIO_coma_eleg_1801562.jpg		ERIO F 1801562	ERIO F 1801562		Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Action Science Center					[Copyright] Field Museum of Natural History - CC BY-NC	
1701754613	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/978/165/ERIO_syng_floc_2018037.jpg		ERIO F 2018037	ERIO F 2018037		Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Action Science Center					[Copyright] Field Museum of Natural History - CC BY-NC	
1701602726	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773212&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1701602710	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773180&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1701602678	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773184&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1701383274	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773183&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1701383215	StillImage	image/jpeg	http://www.unimus.no/felles/bilder/web_hent_bilde.php?id=12773213&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1699832960	StillImage	image/jpeg	http://www.herbariumhamburgense.de/herbarsheets/disk_batch03/medium/HBG-506614.jpg										Images of the Herbarium Hamburgense (HBG) specimens are released under the Creative Commons CC-BY-SA 4.0 License [https://creativecommons.org/licenses/by-sa/4.0/].	
1699832935	StillImage	image/jpeg	http://www.herbariumhamburgense.de/herbarsheets/disk_batch03/medium/HBG-506616.jpg										Images of the Herbarium Hamburgense (HBG) specimens are released under the Creative Commons CC-BY-SA 4.0 License [https://creativecommons.org/licenses/by-sa/4.0/].	
1699832928	StillImage	image/jpeg	http://www.herbariumhamburgense.de/herbarsheets/disk_batch03/medium/HBG-506615.jpg										Images of the Herbarium Hamburgense (HBG) specimens are released under the Creative Commons CC-BY-SA 4.0 License [https://creativecommons.org/licenses/by-sa/4.0/].	
1699805968	StillImage	image/jpeg	http://www.herbariumhamburgense.de/herbarsheets/disk_batch03/medium/HBG-506588.jpg										Images of the Herbarium Hamburgense (HBG) specimens are released under the Creative Commons CC-BY-SA 4.0 License [https://creativecommons.org/licenses/by-sa/4.0/].	
1699431154	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/35/32/01373532.JPG											
1676486651	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/29/4/01372904.JPG											
1676486637	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/28/74/01372874.JPG											
1676486065	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/21/91/01372191.jpg											
1676485912	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/20/25/01372025.jpg											
1676485692	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/19/16/01371916.jpg											
1676485656	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/19/7/01371907.jpg											
1676485134	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/13/7/01371307.jpg											
1671186257	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/37/6/98/01370698.jpg											
1656070784	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/36/62/92/01366292.jpg											
1656070783	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/36/63/96/01366396.jpg											
1639433187	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/36/50/66/01365066.jpg											
1639432382	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/36/28/39/01362839.jpg											
1638452374	StillImage	image/jpeg	http://pictures.snsb.info/GOETvplantscoll/web/GOET0037/GOET003771_20090821_132217.jpg										http://creativecommons.org/licenses/by-sa/3.0/	
1638348128	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/36/0/23/01360023.jpg											
1621078851	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1509094147592JHFXccET3QnP2h8p					H. Sinivassin					http://creativecommons.org/licenses/by-nc-nd/4.0/	
1586073602	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/34/68/81/01346881.jpg											
1585336197	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/34/3/26/01340326.jpg											
1585336182	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/34/1/87/01340187.jpg											
1585336066	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/34/1/89/01340189.jpg											
1585334902	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/88/78/01338878.jpg											
1585334187	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/80/44/01338044.jpg											
1585334128	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/80/25/01338025.jpg											
1585334008	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/78/59/01337859.jpg											
1585333869	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/78/65/01337865.jpg											
1571707475	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/60/74/01336074.jpg											
1571707054	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/33/46/95/01334695.jpg											
1571032175	StillImage	image/jpeg	http://www.kew.org/herbcatimg/584826.jpg	http://specimens.kew.org/herbarium/K000988645									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
1571032157	StillImage	image/jpeg	http://www.kew.org/herbcatimg/580984.jpg	http://specimens.kew.org/herbarium/K000982679									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
1563352444				http://collections.nmnh.si.edu/media/index.php?irn=11965750	01934826	US National Herbarium specimen, barcode 01934826		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563352043				http://collections.nmnh.si.edu/media/index.php?irn=11965737	01934818	US National Herbarium specimen, barcode 01934818		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563351781				http://collections.nmnh.si.edu/media/index.php?irn=11965426	01934619	US National Herbarium specimen, barcode 01934619		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563350189				http://collections.nmnh.si.edu/media/index.php?irn=11965363	01934579	US National Herbarium specimen, barcode 01934579		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563349791				http://collections.nmnh.si.edu/media/index.php?irn=11965769	01934838	US National Herbarium specimen, barcode 01934838		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563349705				http://collections.nmnh.si.edu/media/index.php?irn=11965366	01934581	US National Herbarium specimen, barcode 01934581		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563347210				http://collections.nmnh.si.edu/media/index.php?irn=11965294	01934535	US National Herbarium specimen, barcode 01934535		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563347125				http://collections.nmnh.si.edu/media/index.php?irn=11965487	01934658	US National Herbarium specimen, barcode 01934658		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563347059				http://collections.nmnh.si.edu/media/index.php?irn=11965568	01934710	US National Herbarium specimen, barcode 01934710		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563346848				http://collections.nmnh.si.edu/media/index.php?irn=11965279	01934526	US National Herbarium specimen, barcode 01934526		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563345674				http://collections.nmnh.si.edu/media/index.php?irn=11965214	01933485	US National Herbarium specimen, barcode 01933485		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563343837				http://collections.nmnh.si.edu/media/index.php?irn=11964902	01933204	US National Herbarium specimen, barcode 01933204		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563343829				http://collections.nmnh.si.edu/media/index.php?irn=11965463	01934643	US National Herbarium specimen, barcode 01934643		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563343767				http://collections.nmnh.si.edu/media/index.php?irn=11965233	01933497	US National Herbarium specimen, barcode 01933497		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563342854				http://collections.nmnh.si.edu/media/index.php?irn=11965667	01934773	US National Herbarium specimen, barcode 01934773		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563341012				http://collections.nmnh.si.edu/media/index.php?irn=11965452	01934636	US National Herbarium specimen, barcode 01934636		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563339838				http://collections.nmnh.si.edu/media/index.php?irn=11965692	01934789	US National Herbarium specimen, barcode 01934789		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563339754				http://collections.nmnh.si.edu/media/index.php?irn=11965440	01934628	US National Herbarium specimen, barcode 01934628		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563339480				http://collections.nmnh.si.edu/media/index.php?irn=11965668	01934774	US National Herbarium specimen, barcode 01934774		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563338640				http://collections.nmnh.si.edu/media/index.php?irn=11965671	01934776	US National Herbarium specimen, barcode 01934776		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563337721				http://collections.nmnh.si.edu/media/index.php?irn=11965202	01933477	US National Herbarium specimen, barcode 01933477		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563336047				http://collections.nmnh.si.edu/media/index.php?irn=11965358	01934576	US National Herbarium specimen, barcode 01934576		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563332871				http://collections.nmnh.si.edu/media/index.php?irn=11965378	01934589	US National Herbarium specimen, barcode 01934589		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563332005				http://collections.nmnh.si.edu/media/index.php?irn=11965524	01934682	US National Herbarium specimen, barcode 01934682		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563331955				http://collections.nmnh.si.edu/media/index.php?irn=11965637	01934754	US National Herbarium specimen, barcode 01934754		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563331764				http://collections.nmnh.si.edu/media/index.php?irn=11965591	01934725	US National Herbarium specimen, barcode 01934725		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563331514				http://collections.nmnh.si.edu/media/index.php?irn=11965527	01934684	US National Herbarium specimen, barcode 01934684		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563331456				http://collections.nmnh.si.edu/media/index.php?irn=11965216	01933486	US National Herbarium specimen, barcode 01933486		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563330489				http://collections.nmnh.si.edu/media/index.php?irn=11965504	01934669	US National Herbarium specimen, barcode 01934669		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563329653				http://collections.nmnh.si.edu/media/index.php?irn=11965673	01934777	US National Herbarium specimen, barcode 01934777		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563327933				http://collections.nmnh.si.edu/media/index.php?irn=11965389	01934596	US National Herbarium specimen, barcode 01934596		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563326276				http://collections.nmnh.si.edu/media/index.php?irn=11965203	01933478	US National Herbarium specimen, barcode 01933478		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563323367				http://collections.nmnh.si.edu/media/index.php?irn=11965407	01934607	US National Herbarium specimen, barcode 01934607		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563323007				http://collections.nmnh.si.edu/media/index.php?irn=11965372	01934585	US National Herbarium specimen, barcode 01934585		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563322129				http://collections.nmnh.si.edu/media/index.php?irn=11965627	01934748	US National Herbarium specimen, barcode 01934748		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563321443				http://collections.nmnh.si.edu/media/index.php?irn=11965317	01934550	US National Herbarium specimen, barcode 01934550		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563321333				http://collections.nmnh.si.edu/media/index.php?irn=11965360	01934577	US National Herbarium specimen, barcode 01934577		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563319520				http://collections.nmnh.si.edu/media/index.php?irn=11965246	01934505	US National Herbarium specimen, barcode 01934505		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563316953				http://collections.nmnh.si.edu/media/index.php?irn=11965189	01933469	US National Herbarium specimen, barcode 01933469		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563316922				http://collections.nmnh.si.edu/media/index.php?irn=11965323	01934554	US National Herbarium specimen, barcode 01934554		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563316271				http://collections.nmnh.si.edu/media/index.php?irn=11965391	01934597	US National Herbarium specimen, barcode 01934597		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563314800				http://collections.nmnh.si.edu/media/index.php?irn=11965576	01934715	US National Herbarium specimen, barcode 01934715		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563314743				http://collections.nmnh.si.edu/media/index.php?irn=11965753	01934828	US National Herbarium specimen, barcode 01934828		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563314702				http://collections.nmnh.si.edu/media/index.php?irn=11965848	01934886	US National Herbarium specimen, barcode 01934886		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563314010				http://collections.nmnh.si.edu/media/index.php?irn=11965641	01934757	US National Herbarium specimen, barcode 01934757		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563313800				http://collections.nmnh.si.edu/media/index.php?irn=11965364	01934580	US National Herbarium specimen, barcode 01934580		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563313492				http://collections.nmnh.si.edu/media/index.php?irn=11965770	01934839	US National Herbarium specimen, barcode 01934839		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563308635				http://collections.nmnh.si.edu/media/index.php?irn=11965443	01934630	US National Herbarium specimen, barcode 01934630		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563308191				http://collections.nmnh.si.edu/media/index.php?irn=11965431	01934622	US National Herbarium specimen, barcode 01934622		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563306444				http://collections.nmnh.si.edu/media/index.php?irn=11965772	01934840	US National Herbarium specimen, barcode 01934840		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563305197				http://collections.nmnh.si.edu/media/index.php?irn=11965369	01934583	US National Herbarium specimen, barcode 01934583		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563304991				http://collections.nmnh.si.edu/media/index.php?irn=11965416	01934613	US National Herbarium specimen, barcode 01934613		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563304568				http://collections.nmnh.si.edu/media/index.php?irn=11965585	01934721	US National Herbarium specimen, barcode 01934721		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563304175				http://collections.nmnh.si.edu/media/index.php?irn=11965221	01933489	US National Herbarium specimen, barcode 01933489		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563304073				http://collections.nmnh.si.edu/media/index.php?irn=11965208	01933481	US National Herbarium specimen, barcode 01933481		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563303349				http://collections.nmnh.si.edu/media/index.php?irn=11965765	01934836	US National Herbarium specimen, barcode 01934836		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563303080				http://collections.nmnh.si.edu/media/index.php?irn=11965333	01934560	US National Herbarium specimen, barcode 01934560		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563301268				http://collections.nmnh.si.edu/media/index.php?irn=11965320	01934552	US National Herbarium specimen, barcode 01934552		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563300616				http://collections.nmnh.si.edu/media/index.php?irn=11965442	01934629	US National Herbarium specimen, barcode 01934629		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563299965				http://collections.nmnh.si.edu/media/index.php?irn=11965254	01934510	US National Herbarium specimen, barcode 01934510		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563299889				http://collections.nmnh.si.edu/media/index.php?irn=11965243	01934503	US National Herbarium specimen, barcode 01934503		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563299112				http://collections.nmnh.si.edu/media/index.php?irn=11965552	01934700	US National Herbarium specimen, barcode 01934700		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563298669				http://collections.nmnh.si.edu/media/index.php?irn=11965509	01934672	US National Herbarium specimen, barcode 01934672		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563298346				http://collections.nmnh.si.edu/media/index.php?irn=11965846	01934885	US National Herbarium specimen, barcode 01934885		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563298259				http://collections.nmnh.si.edu/media/index.php?irn=11965260	01934514	US National Herbarium specimen, barcode 01934514		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563298213				http://collections.nmnh.si.edu/media/index.php?irn=11965520	01934679	US National Herbarium specimen, barcode 01934679		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563298199				http://collections.nmnh.si.edu/media/index.php?irn=11965841	01934882	US National Herbarium specimen, barcode 01934882		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563297698				http://collections.nmnh.si.edu/media/index.php?irn=11965249	01934507	US National Herbarium specimen, barcode 01934507		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563297461				http://collections.nmnh.si.edu/media/index.php?irn=11965230	01933495	US National Herbarium specimen, barcode 01933495		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563297264				http://collections.nmnh.si.edu/media/index.php?irn=11965300	01934539	US National Herbarium specimen, barcode 01934539		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563297246				http://collections.nmnh.si.edu/media/index.php?irn=11965309	01934545	US National Herbarium specimen, barcode 01934545		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563296867				http://collections.nmnh.si.edu/media/index.php?irn=11965612	01934738	US National Herbarium specimen, barcode 01934738		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563296178				http://collections.nmnh.si.edu/media/index.php?irn=11965330	01934558	US National Herbarium specimen, barcode 01934558		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563295953				http://collections.nmnh.si.edu/media/index.php?irn=11965224	01933491	US National Herbarium specimen, barcode 01933491		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563294393				http://collections.nmnh.si.edu/media/index.php?irn=11965361	01934578	US National Herbarium specimen, barcode 01934578		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563293136				http://collections.nmnh.si.edu/media/index.php?irn=11965199	01933475	US National Herbarium specimen, barcode 01933475		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563292571				http://collections.nmnh.si.edu/media/index.php?irn=11965638	01934755	US National Herbarium specimen, barcode 01934755		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
1563289909				http://collections.nmnh.si.edu/media/index.php?irn=11965338	01934563	US National Herbarium specimen, barcode 01934563		Reflora Team				US National Herbarium, Department of Botany, NMNH, Smithsonian Institution		
